RowNumber,species_1,cluster_1,species_2,cluster_2,dist,neighborhood,cross_species_cluster1_species_1,cross_species_cluster2_species_2,NewSortColumn
4831,3,94,2,96,57.85296613,181,120,92,31
1005,3,94,1,97,46.2363749,181,120,92,31
4915,3,94,2,98,42.75383097,181,120,92,31
8822,3,94,4,99,47.87469772,181,120,92,31
12607,3,94,5,99,56.4568623,181,120,92,31
12649,3,94,5,100,40.94473439,181,120,92,31
24040,2,97,4,99,37.13048076,181,120,92,31
26825,2,97,5,99,51.40557247,181,120,92,31
29301,4,97,5,99,50.50986144,181,120,92,31
26857,2,97,5,100,31.57342357,181,120,92,31
29332,4,97,5,100,28.69435811,181,120,92,31
29302,4,98,5,99,51.09128159,181,120,92,31
29333,4,98,5,100,31.75707148,181,120,92,31
15766,1,99,2,96,57.70772451,181,120,92,31
15844,1,99,2,98,40.86659378,181,120,92,31
18705,1,99,4,99,45.98119754,181,120,92,31
21397,1,99,5,99,56.31499706,181,120,92,31
24042,2,99,4,99,42.03361894,181,120,92,31
26827,2,99,5,99,52.82050372,181,120,92,31
21436,1,99,5,100,38.84268149,181,120,92,31
26859,2,99,5,100,34.65730877,181,120,92,31
4837,3,100,2,96,53.07730311,181,120,92,31
1011,3,100,1,97,36.43879193,181,120,92,31
4921,3,100,2,98,32.72364922,181,120,92,31
8828,3,100,4,99,37.14945912,181,120,92,31
12613,3,100,5,99,51.79947861,181,120,92,31
12655,3,100,5,100,29.52431246,181,120,92,31
15769,1,102,2,96,60.18588849,181,120,92,31
15847,1,102,2,98,46.25750568,181,120,92,31
18708,1,102,4,99,51.73304949,181,120,92,31
21400,1,102,5,99,58.76395778,181,120,92,31
29304,4,102,5,99,62.26368564,181,120,92,31
21439,1,102,5,100,46.52382071,181,120,92,31
29335,4,102,5,100,56.3982077,181,120,92,31
15772,1,105,2,96,61.36083396,181,120,92,31
15850,1,105,2,98,52.05223201,181,120,92,31
18711,1,105,4,99,56.52387507,181,120,92,31
21403,1,105,5,99,60.40399791,181,120,92,31
21442,1,105,5,100,52.25212092,181,120,92,31
4843,3,107,2,96,63.51344506,181,120,92,31
1017,3,107,1,97,58.57016903,181,120,92,31
4927,3,107,2,98,56.10742548,181,120,92,31
8834,3,107,4,99,60.85318609,181,120,92,31
12619,3,107,5,99,62.31255707,181,120,92,31
12661,3,107,5,100,57.96466808,181,120,92,31
15775,1,108,2,96,59.03973881,181,120,92,31
4844,3,108,2,96,58.62308233,181,120,92,31
1018,3,108,1,97,49.52374764,181,120,92,31
15853,1,108,2,98,48.14621437,181,120,92,31
4928,3,108,2,98,47.01102041,181,120,92,31
18714,1,108,4,99,52.77943053,181,120,92,31
21406,1,108,5,99,57.80213426,181,120,92,31
8835,3,108,4,99,51.99855923,181,120,92,31
12620,3,108,5,99,57.37030497,181,120,92,31
21445,1,108,5,100,48.36741281,181,120,92,31
12662,3,108,5,100,47.3010222,181,120,92,31
15776,1,109,2,96,66.46091165,181,120,92,31
4845,3,109,2,96,53.25887103,181,120,92,31
1019,3,109,1,97,39.72202005,181,120,92,31
15854,1,109,2,98,58.32301294,181,120,92,31
4929,3,109,2,98,35.9387881,181,120,92,31
18715,1,109,4,99,63.27949903,181,120,92,31
21407,1,109,5,99,65.18667871,181,120,92,31
8836,3,109,4,99,43.09659325,181,120,92,31
12621,3,109,5,99,51.24587418,181,120,92,31
21446,1,109,5,100,60.34351488,181,120,92,31
12663,3,109,5,100,39.69802966,181,120,92,31
15777,1,110,2,96,55.52014235,181,120,92,31
15855,1,110,2,98,42.11212565,181,120,92,31
18716,1,110,4,99,48.5701594,181,120,92,31
21408,1,110,5,99,53.76147182,181,120,92,31
21447,1,110,5,100,45.51423741,181,120,92,31
24057,2,119,4,99,52.19835256,181,120,92,31
26842,2,119,5,99,56.61050535,181,120,92,31
26874,2,119,5,100,49.00553429,181,120,92,31
24058,2,120,4,99,51.2206606,181,120,92,31
26843,2,120,5,99,58.13435821,181,120,92,31
29317,4,120,5,99,57.00018084,181,120,92,31
26875,2,120,5,100,45.91787032,181,120,92,31
29348,4,120,5,100,47.93295174,181,120,92,31
24059,2,121,4,99,53.69194932,181,120,92,31
26844,2,121,5,99,57.8699913,181,120,92,31
29318,4,121,5,99,53.52009285,181,120,92,31
26876,2,121,5,100,49.36351169,181,120,92,31
29349,4,121,5,100,45.16321974,181,120,92,31
8569,3,92,4,92,34.24009253,181,120,94,31
878,3,92,1,94,43.38079175,181,120,94,31
4746,3,92,2,94,40.3313205,181,120,94,31
8611,3,92,4,94,37.65066843,181,120,94,31
4788,3,92,2,95,32.74653038,181,120,94,31
8653,3,92,4,95,41.00513978,181,120,94,31
12438,3,92,5,95,36.09508181,181,120,94,31
8695,3,92,4,96,38.98835217,181,120,94,31
1046,3,92,1,98,22.45976278,181,120,94,31
1130,3,92,1,100,48.13046026,181,120,94,31
1172,3,92,1,101,32.56434541,181,120,94,31
18465,1,93,4,92,40.51521697,181,120,94,31
15682,1,93,2,94,45.80907568,181,120,94,31
18504,1,93,4,94,44.49999044,181,120,94,31
15721,1,93,2,95,39.96436022,181,120,94,31
18543,1,93,4,95,47.24371788,181,120,94,31
21235,1,93,5,95,41.4550741,181,120,94,31
18582,1,93,4,96,41.51176973,181,120,94,31
8570,3,94,4,92,33.93306732,181,120,94,31
879,3,94,1,94,43.18799767,181,120,94,31
4747,3,94,2,94,40.23851084,181,120,94,31
8612,3,94,4,94,37.08299664,181,120,94,31
4789,3,94,2,95,29.64282577,181,120,94,31
8654,3,94,4,95,40.63422942,181,120,94,31
12439,3,94,5,95,35.49025446,181,120,94,31
8696,3,94,4,96,38.19202203,181,120,94,31
1047,3,94,1,98,22.95166206,181,120,94,31
1131,3,94,1,100,46.69010334,181,120,94,31
1173,3,94,1,101,30.93008876,181,120,94,31
23848,2,97,4,92,39.46789707,181,120,94,31
23880,2,97,4,94,43.54183551,181,120,94,31
23912,2,97,4,95,46.12622833,181,120,94,31
26697,2,97,5,95,40.613665,181,120,94,31
29177,4,97,5,95,24.08877355,181,120,94,31
23944,2,97,4,96,41.29996639,181,120,94,31
29178,4,98,5,95,35.95646501,181,120,94,31
18471,1,99,4,92,32.75759787,181,120,94,31
23850,2,99,4,92,27.90452797,181,120,94,31
15688,1,99,2,94,39.22622403,181,120,94,31
18510,1,99,4,94,36.14097595,181,120,94,31
23882,2,99,4,94,31.64007993,181,120,94,31
15727,1,99,2,95,30.77960466,181,120,94,31
18549,1,99,4,95,39.41791706,181,120,94,31
21241,1,99,5,95,34.64966531,181,120,94,31
23914,2,99,4,95,34.89458042,181,120,94,31
26699,2,99,5,95,29.98966082,181,120,94,31
18588,1,99,4,96,38.07441761,181,120,94,31
23946,2,99,4,96,33.94676832,181,120,94,31
8576,3,100,4,92,25.72586006,181,120,94,31
885,3,100,1,94,34.55329254,181,120,94,31
4753,3,100,2,94,31.96195301,181,120,94,31
8618,3,100,4,94,30.01522731,181,120,94,31
4795,3,100,2,95,31.83936615,181,120,94,31
8660,3,100,4,95,32.5388236,181,120,94,31
12445,3,100,5,95,28.20701177,181,120,94,31
8702,3,100,4,96,33.34949368,181,120,94,31
1053,3,100,1,98,6.920271779,181,120,94,31
1137,3,100,1,100,41.34473595,181,120,94,31
1179,3,100,1,101,28.40273448,181,120,94,31
18474,1,102,4,92,46.05861991,181,120,94,31
15691,1,102,2,94,50.93658692,181,120,94,31
18513,1,102,4,94,49.6063412,181,120,94,31
15730,1,102,2,95,46.13791154,181,120,94,31
18552,1,102,4,95,52.34571889,181,120,94,31
21244,1,102,5,95,47.33254743,181,120,94,31
29180,4,102,5,95,56.74461439,181,120,94,31
18591,1,102,4,96,47.47780603,181,120,94,31
18477,1,105,4,92,49.1139128,181,120,94,31
15694,1,105,2,94,52.82954814,181,120,94,31
18516,1,105,4,94,51.98729312,181,120,94,31
15733,1,105,2,95,49.07013113,181,120,94,31
18555,1,105,4,95,54.57685734,181,120,94,31
21247,1,105,5,95,50.00497589,181,120,94,31
18594,1,105,4,96,49.70344805,181,120,94,31
8582,3,107,4,92,58.16226325,181,120,94,31
891,3,107,1,94,63.50063391,181,120,94,31
4759,3,107,2,94,61.13477737,181,120,94,31
8624,3,107,4,94,60.27412322,181,120,94,31
4801,3,107,2,95,54.35063117,181,120,94,31
8666,3,107,4,95,62.92925383,181,120,94,31
12451,3,107,5,95,58.31564578,181,120,94,31
8708,3,107,4,96,57.13283907,181,120,94,31
1059,3,107,1,98,55.75568495,181,120,94,31
1143,3,107,1,100,63.00050941,181,120,94,31
1185,3,107,1,101,57.00901514,181,120,94,31
18480,1,108,4,92,47.66299395,181,120,94,31
8583,3,108,4,92,46.16868531,181,120,94,31
15697,1,108,2,94,51.67939663,181,120,94,31
18519,1,108,4,94,51.23487671,181,120,94,31
892,3,108,1,94,53.07035453,181,120,94,31
4760,3,108,2,94,50.47960166,181,120,94,31
8625,3,108,4,94,49.65716521,181,120,94,31
15736,1,108,2,95,49.1904118,181,120,94,31
18558,1,108,4,95,53.73637018,181,120,94,31
21250,1,108,5,95,48.69054432,181,120,94,31
4802,3,108,2,95,46.67852737,181,120,94,31
8667,3,108,4,95,52.35297165,181,120,94,31
12452,3,108,5,95,47.22912754,181,120,94,31
18597,1,108,4,96,47.87437424,181,120,94,31
8709,3,108,4,96,46.72086483,181,120,94,31
1060,3,108,1,98,39.76238508,181,120,94,31
1144,3,108,1,100,52.59904336,181,120,94,31
1186,3,108,1,101,47.19285143,181,120,94,31
18481,1,109,4,92,60.75292185,181,120,94,31
8584,3,109,4,92,48.39651387,181,120,94,31
15698,1,109,2,94,63.71461156,181,120,94,31
18520,1,109,4,94,62.73179681,181,120,94,31
893,3,109,1,94,54.96402593,181,120,94,31
4761,3,109,2,94,52.33885216,181,120,94,31
8626,3,109,4,94,51.80224056,181,120,94,31
15737,1,109,2,95,57.23782436,181,120,94,31
18559,1,109,4,95,65.32767305,181,120,94,31
21251,1,109,5,95,60.96179465,181,120,94,31
4803,3,109,2,95,47.61199892,181,120,94,31
8668,3,109,4,95,54.47922907,181,120,94,31
12453,3,109,5,95,48.68687538,181,120,94,31
18598,1,109,4,96,60.12270375,181,120,94,31
8710,3,109,4,96,47.26153317,181,120,94,31
1061,3,109,1,98,40.06283129,181,120,94,31
1145,3,109,1,100,53.7678082,181,120,94,31
1187,3,109,1,101,49.61673731,181,120,94,31
18482,1,110,4,92,51.5939303,181,120,94,31
15699,1,110,2,94,55.10973581,181,120,94,31
18521,1,110,4,94,54.50786356,181,120,94,31
15738,1,110,2,95,49.86569803,181,120,94,31
18560,1,110,4,95,57.16699598,181,120,94,31
21252,1,110,5,95,51.71178179,181,120,94,31
18599,1,110,4,96,50.20157272,181,120,94,31
23865,2,119,4,92,53.21559733,181,120,94,31
23897,2,119,4,94,55.91417535,181,120,94,31
23929,2,119,4,95,58.61867028,181,120,94,31
26714,2,119,5,95,53.41763535,181,120,94,31
23961,2,119,4,96,52.19760798,181,120,94,31
23866,2,120,4,92,45.31466823,181,120,94,31
23898,2,120,4,94,48.75300594,181,120,94,31
23930,2,120,4,95,51.54881165,181,120,94,31
26715,2,120,5,95,46.5121464,181,120,94,31
29193,4,120,5,95,47.38396753,181,120,94,31
23962,2,120,4,96,46.70487377,181,120,94,31
23867,2,121,4,92,47.29151951,181,120,94,31
23899,2,121,4,94,50.55930328,181,120,94,31
23931,2,121,4,95,53.24264821,181,120,94,31
26716,2,121,5,95,48.18828417,181,120,94,31
29194,4,121,5,95,51.98565936,181,120,94,31
23963,2,121,4,96,47.41596117,181,120,94,31
4536,3,92,2,88,56.71619308,181,120,95,31
12312,3,92,5,90,56.69414054,181,120,95,31
752,3,92,1,91,56.90576136,181,120,95,31
8527,3,92,4,91,59.89287593,181,120,95,31
4704,3,92,2,92,50.16780176,181,120,95,31
920,3,92,1,95,53.21363414,181,120,95,31
962,3,92,1,96,50.29068787,181,120,95,31
12480,3,92,5,96,46.94030986,181,120,95,31
12564,3,92,5,98,54.06106562,181,120,95,31
15487,1,93,2,88,58.53786,181,120,95,31
21118,1,93,5,90,58.79619385,181,120,95,31
18426,1,93,4,91,61.43362444,181,120,95,31
15643,1,93,2,92,50.53954797,181,120,95,31
21274,1,93,5,96,48.39588765,181,120,95,31
21352,1,93,5,98,56.11197819,181,120,95,31
4537,3,94,2,88,57.89269859,181,120,95,31
12313,3,94,5,90,57.75903007,181,120,95,31
753,3,94,1,91,58.09224371,181,120,95,31
8528,3,94,4,91,60.82097872,181,120,95,31
4705,3,94,2,92,49.58423094,181,120,95,31
921,3,94,1,95,53.57062403,181,120,95,31
963,3,94,1,96,48.53990156,181,120,95,31
12481,3,94,5,96,46.07539944,181,120,95,31
12565,3,94,5,98,54.92495758,181,120,95,31
26601,2,97,5,90,59.28121094,181,120,95,31
29084,4,97,5,90,55.3980898,181,120,95,31
23816,2,97,4,91,61.91817551,181,120,95,31
26729,2,97,5,96,49.02606376,181,120,95,31
29208,4,97,5,96,43.16293101,181,120,95,31
26793,2,97,5,98,56.7654638,181,120,95,31
29270,4,97,5,98,52.4132981,181,120,95,31
29085,4,98,5,90,56.52533885,181,120,95,31
29209,4,98,5,96,45.99131984,181,120,95,31
29271,4,98,5,98,53.95981824,181,120,95,31
15493,1,99,2,88,58.58599599,181,120,95,31
21124,1,99,5,90,58.52574375,181,120,95,31
26603,2,99,5,90,55.22511608,181,120,95,31
18432,1,99,4,91,61.55320361,181,120,95,31
23818,2,99,4,91,58.31944593,181,120,95,31
15649,1,99,2,92,50.16694512,181,120,95,31
21280,1,99,5,96,47.0916205,181,120,95,31
26731,2,99,5,96,43.93924835,181,120,95,31
21358,1,99,5,98,55.99764854,181,120,95,31
26795,2,99,5,98,52.36511353,181,120,95,31
4543,3,100,2,88,56.66974042,181,120,95,31
12319,3,100,5,90,56.84344025,181,120,95,31
759,3,100,1,91,57.07112783,181,120,95,31
8534,3,100,4,91,59.63804499,181,120,95,31
4711,3,100,2,92,47.56821517,181,120,95,31
927,3,100,1,95,50.84025035,181,120,95,31
969,3,100,1,96,48.49479456,181,120,95,31
12487,3,100,5,96,45.47106711,181,120,95,31
12571,3,100,5,98,54.2362243,181,120,95,31
15496,1,102,2,88,59.44066185,181,120,95,31
21127,1,102,5,90,60.12971897,181,120,95,31
29087,4,102,5,90,62.97498913,181,120,95,31
18435,1,102,4,91,62.72758388,181,120,95,31
15652,1,102,2,92,54.21518055,181,120,95,31
21283,1,102,5,96,52.50844079,181,120,95,31
29211,4,102,5,96,58.57876359,181,120,95,31
21361,1,102,5,98,58.5450975,181,120,95,31
29273,4,102,5,98,63.03615583,181,120,95,31
15499,1,105,2,88,58.1749873,181,120,95,31
21130,1,105,5,90,59.15033514,181,120,95,31
18438,1,105,4,91,61.63064073,181,120,95,31
15655,1,105,2,92,54.98875118,181,120,95,31
21286,1,105,5,96,53.45334357,181,120,95,31
21364,1,105,5,98,58.51125025,181,120,95,31
4549,3,107,2,88,62.97699077,181,120,95,31
12325,3,107,5,90,62.97239683,181,120,95,31
765,3,107,1,91,63.38776407,181,120,95,31
8540,3,107,4,91,65.77686921,181,120,95,31
4717,3,107,2,92,61.66712013,181,120,95,31
933,3,107,1,95,63.24070456,181,120,95,31
975,3,107,1,96,61.19618168,181,120,95,31
12493,3,107,5,96,58.90949572,181,120,95,31
12577,3,107,5,98,62.77263031,181,120,95,31
15502,1,108,2,88,55.67646237,181,120,95,31
4550,3,108,2,88,56.30218553,181,120,95,31
21133,1,108,5,90,56.85065798,181,120,95,31
12326,3,108,5,90,57.24307537,181,120,95,31
18441,1,108,4,91,59.41288297,181,120,95,31
766,3,108,1,91,57.22030343,181,120,95,31
8541,3,108,4,91,59.83968089,181,120,95,31
15658,1,108,2,92,52.90286332,181,120,95,31
4718,3,108,2,92,52.40480933,181,120,95,31
934,3,108,1,95,55.00935479,181,120,95,31
21289,1,108,5,96,51.48775052,181,120,95,31
976,3,108,1,96,52.84089664,181,120,95,31
12494,3,108,5,96,50.81331366,181,120,95,31
21367,1,108,5,98,56.64223636,181,120,95,31
12578,3,108,5,98,56.28659902,181,120,95,31
15503,1,109,2,88,65.70216659,181,120,95,31
4551,3,109,2,88,57.80089151,181,120,95,31
21134,1,109,5,90,65.74715243,181,120,95,31
12327,3,109,5,90,58.5972372,181,120,95,31
18442,1,109,4,91,68.45464615,181,120,95,31
767,3,109,1,91,58.3809047,181,120,95,31
8542,3,109,4,91,61.19086258,181,120,95,31
15659,1,109,2,92,64.75539294,181,120,95,31
4719,3,109,2,92,53.22965024,181,120,95,31
935,3,109,1,95,54.74065657,181,120,95,31
21290,1,109,5,96,62.18702786,181,120,95,31
977,3,109,1,96,53.68568186,181,120,95,31
12495,3,109,5,96,51.46888965,181,120,95,31
21368,1,109,5,98,65.98103752,181,120,95,31
12579,3,109,5,98,56.88096283,181,120,95,31
15504,1,110,2,88,58.6287715,181,120,95,31
21135,1,110,5,90,59.46874853,181,120,95,31
18443,1,110,4,91,62.09617402,181,120,95,31
15660,1,110,2,92,55.30372071,181,120,95,31
21291,1,110,5,96,53.53751268,181,120,95,31
21369,1,110,5,98,58.31335772,181,120,95,31
26618,2,119,5,90,60.30733917,181,120,95,31
23833,2,119,4,91,62.95731253,181,120,95,31
26746,2,119,5,96,55.29398659,181,120,95,31
26810,2,119,5,98,59.82169597,181,120,95,31
26619,2,120,5,90,59.38212389,181,120,95,31
29100,4,120,5,90,56.36815592,181,120,95,31
23834,2,120,4,91,62.00956076,181,120,95,31
26747,2,120,5,96,51.79547728,181,120,95,31
29224,4,120,5,96,50.55763166,181,120,95,31
26811,2,120,5,98,57.86429023,181,120,95,31
29286,4,120,5,98,55.96039804,181,120,95,31
26620,2,121,5,90,56.55546757,181,120,95,31
29101,4,121,5,90,58.96717007,181,120,95,31
23835,2,121,4,91,59.10132934,181,120,95,31
26748,2,121,5,96,50.86878064,181,120,95,31
29225,4,121,5,96,53.7124064,181,120,95,31
26812,2,121,5,98,55.9573376,181,120,95,31
29287,4,121,5,98,58.26355088,181,120,95,31
12908,3,102,5,106,24.50532706,181,102,102,33
5216,3,102,2,107,24.64394592,181,102,102,33
9249,3,102,4,116,13.63302073,181,102,102,33
1852,3,102,1,117,29.20346619,181,102,102,33
12910,3,104,5,106,8.493176178,181,102,102,33
5218,3,104,2,107,9.08124527,181,102,102,33
9251,3,104,4,116,18.47908575,181,102,102,33
1854,3,104,1,117,5.725774746,181,102,102,33
12912,3,106,5,106,9.094547273,181,102,102,33
5220,3,106,2,107,6.964741221,181,102,102,33
9253,3,106,4,116,15.15835712,181,102,102,33
1856,3,106,1,117,12.08506922,181,102,102,33
27057,2,107,5,106,2.515908567,181,102,102,33
24368,2,107,4,116,11.39998002,181,102,102,33
29530,4,116,5,106,11.5172959,181,102,102,33
21688,1,117,5,106,8.178560935,181,102,102,33
16135,1,117,2,107,8.027732589,181,102,102,33
19113,1,117,4,116,16.52744455,181,102,102,33
1264,3,102,1,103,30.06613829,181,102,113,33
1306,3,102,1,104,36.2452375,181,102,113,33
1390,3,102,1,106,34.13975999,181,102,113,33
1432,3,102,1,107,8.9246151,181,102,113,33
5342,3,102,2,110,28.26864535,181,102,113,33
5384,3,102,2,113,18.2871327,181,102,113,33
5426,3,102,2,115,28.63627409,181,102,113,33
9207,3,102,4,115,26.39421473,181,102,113,33
13118,3,102,5,118,39.02188673,181,102,113,33
13160,3,102,5,119,25.63457314,181,102,113,33
13202,3,102,5,120,18.32709674,181,102,113,33
13244,3,102,5,121,10.65529179,181,102,113,33
1266,3,104,1,103,45.23264458,181,102,113,33
1308,3,104,1,104,47.13042679,181,102,113,33
1392,3,104,1,106,50.46988416,181,102,113,33
1434,3,104,1,107,35.76557222,181,102,113,33
5344,3,104,2,110,42.09319728,181,102,113,33
5386,3,104,2,113,41.14503765,181,102,113,33
5428,3,104,2,115,44.23598907,181,102,113,33
9209,3,104,4,115,42.21907117,181,102,113,33
13120,3,104,5,118,54.18883025,181,102,113,33
13162,3,104,5,119,42.31056804,181,102,113,33
13204,3,104,5,120,42.96957344,181,102,113,33
13246,3,104,5,121,37.24834749,181,102,113,33
1268,3,106,1,103,44.95079745,181,102,113,33
1310,3,106,1,104,47.14475991,181,102,113,33
1394,3,106,1,106,49.29186697,181,102,113,33
1436,3,106,1,107,32.46510664,181,102,113,33
5346,3,106,2,110,41.99203007,181,102,113,33
5388,3,106,2,113,38.62304903,181,102,113,33
5430,3,106,2,115,44.68719294,181,102,113,33
9211,3,106,4,115,40.86686357,181,102,113,33
13122,3,106,5,118,53.01445881,181,102,113,33
13164,3,106,5,119,40.79036589,181,102,113,33
13206,3,106,5,120,39.99909445,181,102,113,33
13248,3,106,5,121,34.19423209,181,102,113,33
24336,2,107,4,115,38.13176298,181,102,113,33
27217,2,107,5,118,50.63429507,181,102,113,33
27249,2,107,5,119,38.03137889,181,102,113,33
27281,2,107,5,120,37.46949989,181,102,113,33
27313,2,107,5,121,31.25805027,181,102,113,33
29685,4,116,5,118,43.2805053,181,102,113,33
29716,4,116,5,119,30.03889252,181,102,113,33
29747,4,116,5,120,26.7622894,181,102,113,33
29778,4,116,5,121,20.28201532,181,102,113,33
16252,1,117,2,110,39.96398267,181,102,113,33
16291,1,117,2,113,38.68170268,181,102,113,33
16330,1,117,2,115,42.86845788,181,102,113,33
19074,1,117,4,115,39.51770811,181,102,113,33
21883,1,117,5,118,52.25024183,181,102,113,33
21922,1,117,5,119,39.73712024,181,102,113,33
21961,1,117,5,120,40.45347325,181,102,113,33
22000,1,117,5,121,35.01233973,181,102,113,33
12782,3,102,5,103,32.94623066,181,102,115,33
5300,3,102,2,109,42.48904499,181,102,115,33
5468,3,102,2,116,37.87347919,181,102,115,33
5510,3,102,2,117,36.2012099,181,102,115,33
9291,3,102,4,117,31.70472481,181,102,115,33
1894,3,102,1,118,36.4557071,181,102,115,33
5552,3,102,2,118,33.00573195,181,102,115,33
9333,3,102,4,118,39.97134447,181,102,115,33
1936,3,102,1,119,41.21212028,181,102,115,33
1978,3,102,1,120,33.95584834,181,102,115,33
12784,3,104,5,103,34.88505026,181,102,115,33
5302,3,104,2,109,50.00579384,181,102,115,33
5470,3,104,2,116,40.10687814,181,102,115,33
5512,3,104,2,117,27.14674499,181,102,115,33
9293,3,104,4,117,26.14576905,181,102,115,33
1896,3,104,1,118,31.7556999,181,102,115,33
5554,3,104,2,118,31.29871271,181,102,115,33
9335,3,104,4,118,46.87600049,181,102,115,33
1938,3,104,1,119,47.88981911,181,102,115,33
1980,3,104,1,120,42.2404696,181,102,115,33
12786,3,106,5,103,37.4172731,181,102,115,33
5304,3,106,2,109,49.92147612,181,102,115,33
5472,3,106,2,116,42.29746,181,102,115,33
5514,3,106,2,117,33.31810384,181,102,115,33
9295,3,106,4,117,30.93641799,181,102,115,33
1898,3,106,1,118,36.41276113,181,102,115,33
5556,3,106,2,118,35.55419712,181,102,115,33
9337,3,106,4,118,47.33874874,181,102,115,33
1940,3,106,1,119,48.21529597,181,102,115,33
1982,3,106,1,120,43.54163963,181,102,115,33
26961,2,107,5,103,33.88187123,181,102,115,33
24400,2,107,4,117,26.5786803,181,102,115,33
24432,2,107,4,118,44.78279525,181,102,115,33
29437,4,116,5,103,31.01631542,181,102,115,33
21571,1,117,5,103,33.70716894,181,102,115,33
16213,1,117,2,109,48.28825525,181,102,115,33
16369,1,117,2,116,38.88590494,181,102,115,33
16408,1,117,2,117,27.84337068,181,102,115,33
19152,1,117,4,117,26.09056775,181,102,115,33
16447,1,117,2,118,31.2295725,181,102,115,33
19191,1,117,4,118,45.24253579,181,102,115,33
5258,3,102,2,108,45.00602885,181,102,116,33
12950,3,102,5,113,37.86346633,181,102,116,33
9375,3,102,4,119,43.68744403,181,102,116,33
2020,3,102,1,121,42.41933416,181,102,116,33
5260,3,104,2,108,54.60887328,181,102,116,33
12952,3,104,5,113,51.74507819,181,102,116,33
9377,3,104,4,119,52.6475062,181,102,116,33
2022,3,104,1,121,52.03390927,181,102,116,33
5262,3,106,2,108,54.26928134,181,102,116,33
12954,3,106,5,113,51.23082416,181,102,116,33
9379,3,106,4,119,52.58755709,181,102,116,33
2024,3,106,1,121,51.75963,181,102,116,33
27089,2,107,5,113,48.56743655,181,102,116,33
24464,2,107,4,119,50.30335042,181,102,116,33
29561,4,116,5,113,41.61809928,181,102,116,33
16174,1,117,2,108,52.63437065,181,102,116,33
21727,1,117,5,113,49.9391518,181,102,116,33
19230,1,117,4,119,50.77188906,181,102,116,33
5006,3,102,2,102,37.75077905,181,102,117,33
8913,3,102,4,103,44.97694746,181,102,117,33
1684,3,102,1,113,49.88161301,181,102,117,33
1768,3,102,1,115,39.29849031,181,102,117,33
12992,3,102,5,115,41.17629878,181,102,117,33
